SOMAID,Gene,UniProt,Weight,seqid_sl,seqid_dot
15511-37,NPTXR,O95502,0.00014443054831678976,SL008970,seq.15511.37
15513-108,PRSS8,Q16651,-0.042316542279031054,SL003260,seq.15513.108
15514-26,BCHE,P06276,0.0015704175657586404,SL001814,seq.15514.26
15515-2,SAA1,P0DJI8,0.007397620986467116,SL000572,seq.15515.2
15516-12,SAA4,P35542,1.4010397600289943e-05,SL005700,seq.15516.12
15521-4,CLSTN1,O94985,0.0,SL008440,seq.15521.4
15522-2,GLIPR2,Q9H4G4,-0.00021007637063908405,SL008305,seq.15522.2
15523-9,ALAD,P13716,0.0,SL008037,seq.15523.9
15524-30,PGAM2,P15259,0.0,SL008043,seq.15524.30
15525-294,ADH1C,P00326,0.0,SL014682,seq.15525.294
15526-33,GSS,P48637,-0.000470557706315342,SL007246,seq.15526.33
15527-90,DLD,P09622,-0.010527190875636559,SL008018,seq.15527.90
15529-33,CSRP1,P21291,-0.04298990817270564,SL001883,seq.15529.33
15530-33,EPHB4,P54760,0.0,SL004845,seq.15530.33
15533-97,MSR1,P21757,0.0,SL004580,seq.15533.97
15534-26,MDH2,P40926,0.2525041638157432,SL004917,seq.15534.26
15535-3,PRSS27,Q9BQR3,0.0,SL011069,seq.15535.3
15539-15,SLITRK1,Q96PX8,5.74535459500057e-05,SL008760,seq.15539.15
15540-6,VIM,P08670,-0.0007946945426282156,SL000649,seq.15540.6
15544-25,KLK14,Q9P0G3,0.0,SL003919,seq.15544.25
15545-13,PPP3R1,P63098,-0.011053860610210294,SL004720,seq.15545.13
15548-35,PHGDH,O43175,0.0,SL018791,seq.15548.35
15553-22,ACHE,P22303,0.0016665890992662925,SL007155,seq.15553.22
15556-49,AMY2B,P19961,-0.00014297208286141855,SL005393,seq.15556.49
15558-63,ENPEP,Q07075,0.029411075100501453,SL008525,seq.15558.63
15559-5,ANTXR2,P58335,-0.000741728466450942,SL011048,seq.15559.5
15560-52,TCN2,P20062,0.0,SL003561,seq.15560.52
15562-24,GUSB,P08236,-0.026384792792269962,SL008667,seq.15562.24
15565-102,MUC16,Q8WXI7,0.007030941740492414,SL000327,seq.15565.102
15566-10,CNN1,P51911,-0.0012688350580369703,SL004911,seq.15566.10
15567-2,CD247,P20963,0.0008198076327391985,SL004471,seq.15567.2
15569-15,COL2A1,P02458,0.000286763538846219,SL002527,seq.15569.15
15570-99,CR2,P20023,-0.059771479263784295,SL004551,seq.15570.99
15573-110,NCAN,O14594,-0.14528021094348842,SL008782,seq.15573.110
15574-37,CCNA2,P20248,0.0,SL000385,seq.15574.37
15576-158,RNASE3,P12724,0.0,SL003107,seq.15576.158
15579-26,ENPP6,Q6UWR7,0.0,SL008780,seq.15579.26
15580-2,EPHA7,Q15375,7.564383291509662e-05,SL008537,seq.15580.2
15581-16,FANK1,Q8TC84,0.00047416390749651597,SL019927,seq.15581.16
15582-25,FCN1,O00602,-0.00023190854499339253,SL010462,seq.15582.25
15583-18,FCRLB,Q6BAA4,-0.005535783387625392,SL012568,seq.15583.18
15584-9,CFHR2,P36980,0.001627130916871897,SL002691,seq.15584.9
15587-20,FOLR2,P14207,0.0,SL009334,seq.15587.20
15588-17,GLA,P06280,0.0,SL009217,seq.15588.17
15589-1,GC,P02774,-0.00014086782270799288,SL000431,seq.15589.1
15591-28,GPX1,P07203,-0.00243123681503471,SL001812,seq.15591.28
15594-47,HTRA1,Q92743,0.0,SL008268,seq.15594.47
15596-7,HEXIM1,O94992,0.0,SL020142,seq.15596.7
15602-43,IL6R,P08887,0.0,SL001943,seq.15602.43
15603-20,ITGA2,P17301,0.00048141276187353135,SL004086,seq.15603.20
15604-18,MAPK9,P45984,-0.0012062270907014334,SL004716,seq.15604.18
15606-19,KRT19,P08727,0.008277371882403245,SL000044,seq.15606.19
15607-56,PKLR,P30613,0.0,SL009203,seq.15607.56
15608-5,RPS6KB1,P23443,-0.008040257032296756,SL018792,seq.15608.5
15610-72,LAP3,P28838,0.00028147622043853853,SL000499,seq.15610.72
15612-5,LIN7B,Q9HAP6,0.0,SL012168,seq.15612.5
15613-16,PNLIP,P16233,-0.000175966825381844,SL012420,seq.15613.16
15614-168,LILRA2,Q8N149,0.0,SL012686,seq.15614.168
15615-8,LILRB3,O75022,-0.0009828142684364253,SL019428,seq.15615.8
15617-8,XCL2,Q9UBD3,2.7491889245560195e-05,SL010168,seq.15617.8
15619-49,MOG,Q16653,-0.0008201442186037314,SL012514,seq.15619.49
15620-4,NLGN1,Q8N2Q7,0.0005071040983676572,SL018410,seq.15620.4
15622-13,OPCML,Q14982,0.0,SL005491,seq.15622.13
15623-1,PDCD1,Q15116,0.0007985648831677813,SL005211,seq.15623.1
15626-223,HSPG2,P98160,0.0,SL005400,seq.15626.223
15627-83,AKT1,P31749,-0.004684557562810245,SL003721,seq.15627.83
15631-18,PSG1,P11464,0.0,SL014708,seq.15631.18
15633-6,RBP4,P02753,-0.000118152868892165,SL000566,seq.15633.6
15634-139,SLIT1,O75093,0.0,SL012379,seq.15634.139
15635-4,SMOC2,Q9H3U7,0.0,SL012834,seq.15635.4
15636-49,SORCS1,Q8WY21,0.0,SL014090,seq.15636.49
15637-38,SORCS3,Q9UPU3,0.0,SL014089,seq.15637.38
15640-54,TAGLN,Q01995,0.00041833096952845607,SL008169,seq.15640.54
15641-20,TMEFF1,Q8IYR6,1.3090914789691421,SL020463,seq.15641.20
15644-1,BTD,P43251,-3.6597669458073214e-05,SL000303,seq.15644.1
15653-9,COL10A1,Q03692,-0.00010135170786072923,SL006511,seq.15653.9
15666-21,BMP2,P12643,0.0066689637492019895,SL000304,seq.15666.21
15667-39,BMP4,P12644,-7.915809666115635e-05,SL003996,seq.15667.39
15668-19,BMP8B,P34820,0.0,SL004079,seq.15668.19
15669-7,BRAF,P15056,0.0001330270318414594,SL007123,seq.15669.7
15670-15,C1QL2,Q7Z5L3,0.0009149074914903089,SL017430,seq.15670.15
15674-3,CD79A,P11912,-0.0003393627389682801,SL011613,seq.15674.3
15678-71,DKK2,Q9UBU2,-0.00020309218287005616,SL009413,seq.15678.71
15686-49,INHBC,P55103,0.0018566329456727606,SL007288,seq.15686.49
15688-30,LMAN1,P49257,0.008575907179628528,SL004488,seq.15688.30
15692-300,NODAL,Q96S42,3.835033529106649e-05,SL007608,seq.15692.300
15693-9,PGR,P06401,-0.0014790534786606735,SL000008,seq.15693.9
15698-6,TXLNA,P40222,0.0,SL007220,seq.15698.6
16015-19,GPT,P24298,0.00021372947536768674,SL000617,seq.16015.19
16035-8,FLT4,P35916,0.0,SL003322,seq.16035.8
16043-30,SHC1,P29353,0.0,SL014469,seq.16043.30
16055-3,CFHR5,Q9BXR6,-0.0032552892873245,SL006830,seq.16055.3
16057-6,IGF2R,P11717,-0.011013342478690766,SL003679,seq.16057.6
16060-99,NID2,Q14112,0.004397770703114893,SL008193,seq.16060.99
16070-7,WIF1,Q9Y5W5,-0.20929473086912265,SL004652,seq.16070.7
16074-12,GRAP2,O75791,-0.0005432147213180244,SL005725,seq.16074.12
16079-2,TEC,P42680,-0.0008962983376191628,SL010518,seq.16079.2
16288-17,EPHA4,P54764,0.0,SL013797,seq.16288.17
16292-288,GIP,P09681,-0.004856961040403719,SL011908,seq.16292.288
16293-1,GHRH,P01286,0.00036688727391724505,SL005255,seq.16293.1
16296-43,LGR5,O75473,-0.0003151332246000568,SL017638,seq.16296.43
16297-14,ROBO4,Q8WZ75,0.000512429154469119,SL008763,seq.16297.14
16298-84,PLA2G2D,Q9UNK4,-0.005566772470792579,SL003840,seq.16298.84
16300-4,TREM2,Q9NZC2,-0.010807729572706901,SL017099,seq.16300.4
16302-11,BPIFA2,Q96DR5,0.0010267934287535177,SL010290,seq.16302.11
16304-6,LGR4,Q9BXB1,-4.743846920135294e-06,SL017589,seq.16304.6
16305-10,CDH11,P55287,0.0001652428162294671,SL000637,seq.16305.10
16307-22,UNC5D,Q6UXZ4,0.0,SL005231,seq.16307.22
16308-14,BTLA,Q7Z6A9,0.0,SL008978,seq.16308.14
16309-30,DKKL1,Q9UK85,0.0,SL010381,seq.16309.30
16312-45,CDH6,P55285,-0.005554298509270448,SL004865,seq.16312.45
16315-105,FLT1,P17948,0.0,SL003321,seq.16315.105
16317-20,DSG3,P32926,0.00376326794169348,SL004969,seq.16317.20
16318-12,ACVRL1,P37023,0.0,SL004851,seq.16318.12
16320-139,CD320,Q9NPF0,0.0,SL009127,seq.16320.139
16322-10,MZB1,Q8WU39,7.078580882617609e-05,SL012743,seq.16322.10
16323-8,NRXN3,Q9Y4C0,-7.06331928460611e-05,SL020462,seq.16323.8
16324-38,TLR1,Q15399,0.0,SL004490,seq.16324.38
16536-3,HMGA1,P17096,0.0,SL006117,seq.16536.3
16551-14,STAT5B,P51692,0.0006903728521416375,SL019098,seq.16551.14
16558-2,MYOC,Q99972,0.0,SL008560,seq.16558.2
16561-9,A1BG,P04217,-0.00033898404163886187,SL005720,seq.16561.9
16583-8,NUDT2,P50583,-0.0006020406946482635,SL020189,seq.16583.8
16585-16,B3GNT4,Q9C0J1,0.0,SL017452,seq.16585.16
16591-71,CHIA,Q9BZP6,6.570389393218125e-05,SL012820,seq.16591.71
16593-3,FADD,Q13158,-0.0004860996799885385,SL003820,seq.16593.3
16594-44,FAIM,Q9NVQ4,0.0014960563772960078,SL018037,seq.16594.44
16596-25,GLRX3,O76003,-0.009182876465121434,SL012999,seq.16596.25
16597-11,GLRX5,Q86SX6,-0.000278780746076721,SL013189,seq.16597.11
16599-38,GPN1,Q9HCN4,0.0,SL018803,seq.16599.38
16605-2,C1QTNF9,P0C862,0.005666980490051287,SL017275,seq.16605.2
16606-85,AKR1B1,P15121,-0.001120484224637714,SL003659,seq.16606.85
16607-78,GSN,P06396,0.0,SL005572,seq.16607.78
16609-106,KIRREL2,Q6UWL6,0.0,SL012592,seq.16609.106
16610-13,LRP10,Q7Z4F1,-0.000696863987288167,SL007503,seq.16610.13
16612-28,SDC3,O75056,0.0,SL020764,seq.16612.28
16613-3,CDH17,Q12864,0.0,SL008898,seq.16613.3
16614-27,RSPO1,Q2MKA7,0.0,SL017248,seq.16614.27
16616-137,ENO3,P13929,0.39969961902617057,SL007119,seq.16616.137
16618-7,CD69,Q07108,0.0,SL007370,seq.16618.7
16620-26,LY75,O60449,0.0003944994078245609,SL007021,seq.16620.26
16621-77,NAXE,Q8NCW5,0.0013820872216667567,SL012584,seq.16621.77
16746-12,INHBB,P09529,-0.09176297898158095,SL003950,seq.16746.12
16748-1,BMP3,P12645,-0.00030346373057348584,SL003995,seq.16748.1
16749-79,GDF10,P55107,-0.006270482797631894,SL005151,seq.16749.79
16751-15,NPPB,P16860,0.0005124280329567788,SL002689,seq.16751.15
16753-46,COL6A2,P12110,0.0003813729323197177,SL007942,seq.16753.46
16754-40,CASK,O14936,-0.03999511425225576,SL019118,seq.16754.40
16755-195,GDF3,Q9NR23,0.0,SL004675,seq.16755.195
16756-30,GDF7,Q7Z4P5,0.0002719776675786444,SL007504,seq.16756.30
16758-96,HDGF,P51858,-8.649159279555365e-05,SL013046,seq.16758.96
16760-2,IL26,Q9NPH9,0.0,SL005186,seq.16760.2
16763-11,LECT2,O14960,0.0,SL017261,seq.16763.11
16765-52,PPBP,P02775,0.0005292778543923205,SL004294,seq.16765.52
16768-3,JUP,P14923,0.0,SL006467,seq.16768.3
16769-20,RAC3,P60763,5.23951586565336e-05,SL007310,seq.16769.20
16770-3,REG1B,P48304,0.0,SL012438,seq.16770.3
16773-29,SCUBE3,Q8IX30,-0.010396809368698362,SL012672,seq.16773.29
16780-6,HSPA1A,P0DMV8,-0.0001745753467590392,SL000451,seq.16780.6
16781-2,ENGASE,Q8NFI3,0.0,SL012928,seq.16781.2
16785-45,DEFA5,Q01523,0.0,SL004530,seq.16785.45
16792-4,SIGLEC5,O15389,-0.0051488452400742755,SL005216,seq.16792.4
16802-31,OCIAD1,Q9NX40,0.0,SL010530,seq.16802.31
16803-4,CALB2,P22676,0.0,SL008657,seq.16803.4
16805-5,PDE5A,O76074,-9.918129208919484e-05,SL011405,seq.16805.5
16807-35,TNNT3,P45378,0.0,SL020644,seq.16807.35
16809-1,NME4,O00746,0.0,SL006976,seq.16809.1
16810-3,GDI1,P31150,0.0,SL002794,seq.16810.3
16814-13,FHL1,Q13642,0.0,SL002083,seq.16814.13
16818-200,CDCP1,Q9H5V8,0.0010257105676585408,SL017488,seq.16818.200
16823-75,APOL3,O95236,0.49651574987462205,SL007053,seq.16823.75
16825-20,ATXN3,P54252,-0.0023069045272039617,SL018716,seq.16825.20
16828-8,COL6A1,P12109,0.0,SL002657,seq.16828.8
16831-7,DOK1,Q99704,0.013038897052310707,SL019539,seq.16831.7
16836-1,CFHR3,Q02985,0.0,SL002693,seq.16836.1
16845-15,MPZL1,O95297,6.006783828979387e-05,SL017475,seq.16845.15
16847-39,RAB3B,P20337,-0.0007526226999286732,SL008946,seq.16847.39
16850-5,RGS5,O15539,0.0009727891391761418,SL005359,seq.16850.5
16851-50,SCO2,O43819,0.0005284949985967185,SL018615,seq.16851.50
16852-10,PDZK1,Q5T2W1,-0.010515198120499187,SL019239,seq.16852.10
16853-5,NMRK1,Q9NWW6,0.004614626659914721,SL006756,seq.16853.5
16854-17,LSM4,Q9Y4Z0,0.00114511833535757,SL015367,seq.16854.17
16856-79,MAPRE2,Q15555,0.0,SL007443,seq.16856.79
16857-2,RAB2A,P61019,0.0,SL008705,seq.16857.2
16858-384,RCN3,Q96D15,-1.9335804369820534e-05,SL017265,seq.16858.384
16859-100,SH3GLB1,Q9Y371,-2.7335630381582886e-05,SL016527,seq.16859.100
16863-47,NANP,Q8TBE9,-0.03260117760835255,SL016552,seq.16863.47
16865-62,TAF15,Q92804,0.0,SL013228,seq.16865.62
16867-76,CDK16,Q00536,0.0,SL007335,seq.16867.76
16872-248,GSTZ1,O43708,0.0,SL007013,seq.16872.248
16875-13,MAGOHB,Q96A72,-0.0007083704327273757,SL019553,seq.16875.13
16877-19,MSRB2,Q9Y3D2,0.00024396801262486345,SL019317,seq.16877.19
16882-27,PHPT1,Q9NRX4,0.001307699866334011,SL008943,seq.16882.27
16883-57,RAB4A,P20338,-3.2223323314046146e-06,SL007144,seq.16883.57
16885-49,MAPRE3,Q9UPY8,0.009797317490674192,SL020106,seq.16885.49
16887-29,PTRH2,Q9Y3E5,0.0,SL017474,seq.16887.29
16890-37,ADAMTSL1,Q8N6G6,0.0002029304299068213,SL012697,seq.16890.37
16892-23,ENPP2,Q13822,0.19690036670906516,SL008778,seq.16892.23
16899-59,OSBPL9,Q96SU4,-0.0003251693558301584,SL019034,seq.16899.59
16900-29,MDGA1,Q8NFP4,-0.17518273431055886,SL012713,seq.16900.29
16902-17,LAMP1,P11279,0.00022643081517942614,SL008407,seq.16902.17
16907-3,CADM2,Q8N3J6,-0.00013073760414766413,SL004806,seq.16907.3
16908-5,OMG,P23515,0.0,SL010377,seq.16908.5
16913-8,RNASET2,O00584,0.0,SL008937,seq.16913.8
16914-104,CD14,P08571,0.0,SL001743,seq.16914.104
16915-153,SEMA4A,Q9H3S1,0.0,SL014291,seq.16915.153
16916-19,SLITRK6,Q9H5Y7,4.195812275607782e-05,SL018357,seq.16916.19
16918-198,TLR3,O15455,-0.014368710606593112,SL004491,seq.16918.198
16919-1,DBI,P07108,-0.0007468203264991805,SL008480,seq.16919.1
16922-53,PLXNB3,Q9ULL4,0.0,SL014112,seq.16922.53
16923-20,PFN2,P35080,-0.0030029482372589157,SL008767,seq.16923.20
16926-44,ALPL,P05186,0.0011957953263726443,SL000255,seq.16926.44
16927-9,F13A1|F13B,P00488|P05160,0.0,SL003003,seq.16927.9
16932-5,SULT1E1,P49888,0.0,SL000580,seq.16932.5
17137-160,HBB,P68871,-0.00045705771763766476,SL005328,seq.17137.160
17138-8,GSTA1,P08263,0.00016316970057393134,SL005253,seq.17138.8
17140-57,PDGFD,Q9GZP0,5.1867649800676784e-05,SL014328,seq.17140.57
17145-1,S100A8|S100A9,P05109|P06702,0.0,SL004832,seq.17145.1
17148-7,BLVRB,P30043,0.0,SL008080,seq.17148.7
17150-8,HSPE1,P61604,0.0,SL005698,seq.17150.8
17151-84,IRF3,Q14653,-0.03582296155642706,SL004509,seq.17151.84
17152-10,KIR2DS4,P43632,0.0,SL012437,seq.17152.10
17153-46,KIR2DL3,P43628,-0.00012190771665331319,SL020993,seq.17153.46
17155-1,VPS28,Q9UK41,0.017438862067026457,SL005365,seq.17155.1
17156-72,DCLK1,O15075,0.0,SL006399,seq.17156.72
17158-17,UBE2G1,P62253,-0.027513402592666065,SL019858,seq.17158.17
17161-1,DDOST,P39656,0.0,SL016423,seq.17161.1
17163-117,ANXA3,P12429,0.0,SL004210,seq.17163.117
17164-15,ANXA4,P09525,-0.0032223525347460638,SL004211,seq.17164.15
17165-1,PPBP,P02775,0.0,SL003044,seq.17165.1
17166-4,FGF8,P55075,0.0,SL014309,seq.17166.4
17170-15,CALCB,P10092,-0.0021014542201991514,SL011502,seq.17170.15
17172-19,STATH,P02808,-0.0008370284044783465,SL007073,seq.17172.19
17175-5,MAP2K6,P52564,0.0015058924451899827,SL007270,seq.17175.5
17176-13,PSIP1,O75475,-0.0001311076941073013,SL014348,seq.17176.13
17195-43,BAG1,Q99933,0.0,SL000023,seq.17195.43
17196-5,CLPP,Q16740,0.0,SL011328,seq.17196.5
17199-43,HIF1AN,Q9NWT6,-0.0003973984615398881,SL021005,seq.17199.43
17200-50,KIR2DL1,P43626,0.015194283848903055,SL020992,seq.17200.50
17202-37,PDCD4,Q53EL6,0.0,SL011994,seq.17202.37
17204-17,PNMT,P11086,0.001175685085393652,SL013738,seq.17204.17
17205-21,RAB5A,P20339,-0.002753841513980492,SL021017,seq.17205.21
17209-27,SULT2B1,O00204,0.0,SL020906,seq.17209.27
17210-2,TCL1A,P56279,-0.001216668774728722,SL020926,seq.17210.2
17224-12,OGN,P20774,0.0,SL008055,seq.17224.12
17231-1,LCP1,P13796,0.03754154530800771,SL004609,seq.17231.1
17319-1,SELENOH,Q8IZQ5,-0.005163158871384036,SL006634,seq.17319.1
17320-19,AASDHPPT,Q9NRN7,0.0001283825718918431,SL013281,seq.17320.19
17325-10,GUK1,Q16774,0.0,SL014982,seq.17325.10
17326-44,DUSP23,Q9BVJ7,0.0,SL019563,seq.17326.44
17327-3,CNPY3,Q9BT09,0.00010201184640369839,SL017270,seq.17327.3
17329-2,BDH2,Q9BUT1,0.0,SL009125,seq.17329.2
17331-138,KREMEN1,Q96MU8,0.0005646108495982337,SL008768,seq.17331.138
17332-3,ADPRS,Q9NX46,-0.0005726349585403992,SL018690,seq.17332.3
17333-20,ACADM,P11310,0.0,SL008026,seq.17333.20
17335-18,VAMP2,P63027,-0.002307888706301543,SL009105,seq.17335.18
17336-54,CREB3L2,Q70SY1,0.0006428947592580136,SL019427,seq.17336.54
17337-1,YY1,P25490,-0.0009811874183446756,SL007165,seq.17337.1
17342-13,AGR3,Q8TD06,0.0,SL012732,seq.17342.13
17343-6,SNPH,O15079,-0.062044665574221496,SL019113,seq.17343.6
17344-23,STOML1,Q9UBI4,0.0010502897455686316,SL018388,seq.17344.23
17345-12,ZADH2,Q8N4Q0,0.0,SL020272,seq.17345.12
17346-61,FDCSP,Q8NFU4,0.0,SL012716,seq.17346.61
17347-80,AIDA,Q96BJ3,1.4572982972459008e-05,SL011281,seq.17347.80
17348-5,SYNJ2BP,P57105,0.0,SL018443,seq.17348.5
17350-13,CHMP2B,Q9UQN3,-0.00017267259145219626,SL009112,seq.17350.13
17355-56,SYT4,Q9H2B2,0.0,SL019674,seq.17355.56
17356-34,IL1F10,Q8WWZ1,-0.0024398976071309288,SL007561,seq.17356.34
17357-33,SEPSECS,Q9HD40,-0.007424732170656,SL020889,seq.17357.33
17362-5,VHL,P40337,0.0,SL013777,seq.17362.5
17364-8,SNRPB2,P08579,0.0008146724227732333,SL020890,seq.17364.8
17365-7,KYAT1,Q16773,0.0,SL016564,seq.17365.7
17366-6,DCUN1D1,Q96GG9,0.0,SL010950,seq.17366.6
17367-5,STMN1,P16949,0.07352129889262168,SL004916,seq.17367.5
17370-186,ABHD10,Q9NUJ1,-0.00034813523347305904,SL009448,seq.17370.186
17372-5,EIF4EBP1,Q13541,0.0,SL010108,seq.17372.5
17377-1,AKR1C3,P42330,0.0006946628483892148,SL005693,seq.17377.1
17380-2,UBE2K,P61086,-4.623576628607761e-05,SL013054,seq.17380.2
17383-4,STARD5,Q9NSY2,0.0,SL019784,seq.17383.4
17384-110,PFKM,P08237,0.0005304569697150232,SL008016,seq.17384.110
17387-27,NFKBIB,Q15653,0.0,SL004545,seq.17387.27
17391-10,RBM17,Q96I25,0.007459812641486728,SL015530,seq.17391.10
17393-13,ACADS,P16219,9.541686224752386e-05,SL005672,seq.17393.13
17396-23,ADH1A,P07327,0.0,SL008013,seq.17396.23
17397-8,HSD17B11,Q8NBQ5,0.0,SL012708,seq.17397.8
17398-55,HMOX1,P09601,0.0004982573142502702,SL004627,seq.17398.55
17400-71,ACOT8,O14734,0.0,SL019729,seq.17400.71
17403-14,ACADSB,P45954,-0.0004117279750751191,SL006190,seq.17403.14
17404-5,ARL5B,Q96KC2,0.03040992347741761,SL019712,seq.17404.5
17405-2,UCHL5,Q9Y5K5,0.0016458935756591604,SL007789,seq.17405.2
17408-2,PMM1,Q92871,0.0,SL020888,seq.17408.2
17410-5,CETN3,O15182,-0.00015969247178244345,SL019878,seq.17410.5
17411-55,UFD1,Q92890,1.5563196771121027e-05,SL015528,seq.17411.55
17419-17,TES,Q9UGI8,0.0,SL013289,seq.17419.17
17427-26,NLGN3,Q9NZ94,-0.0004193400055865669,SL018773,seq.17427.26
17432-25,AK4,P27144,0.0027405008376287076,SL020885,seq.17432.25
17435-43,ETFA,P13804,0.0,SL008038,seq.17435.43
17436-193,CSNK1G2,P78368,-7.147216205449646e-05,SL010497,seq.17436.193
17441-4,ALPI,P09923,0.0,SL002514,seq.17441.4
17447-52,SFRP4,Q6FHJ7,0.0,SL008544,seq.17447.52
17449-23,CD9,P21926,-0.00020569414295692733,SL008836,seq.17449.23
17450-51,HARS1,P12081,-0.010546342454400962,SL006248,seq.17450.51
17451-13,BCL2L11,O43521,0.0,SL003706,seq.17451.13
17453-34,CP,P00450,-5.353277681400696e-05,SL000351,seq.17453.34
17454-15,EGFL6,Q8IUX8,0.0,SL006311,seq.17454.15
17456-53,GOLM1,Q8NBJ4,0.0,SL010628,seq.17456.53
17460-51,MX1,P20591,0.0,SL004388,seq.17460.51
17462-19,IRF1,P10914,-0.000334108909771941,SL007108,seq.17462.19
17466-72,ACSF2,Q96CM8,0.0038455649276016414,SL008274,seq.17466.72
17467-1,DHRS9,Q9BPW9,0.00018123561556993438,SL015172,seq.17467.1
17468-1,SUFU,Q9UMX1,0.0,SL019429,seq.17468.1
17474-106,YEATS4,O95619,0.004814944162558234,SL020114,seq.17474.106
17475-18,PBK,Q96KB5,-0.008938985126112423,SL010511,seq.17475.18
17490-4,SH3BGRL3,Q9H299,-0.0009722531113684076,SL004824,seq.17490.4
17495-141,SIRT3,Q9NTG7,0.0,SL018569,seq.17495.141
17505-125,NAALADL1,Q9UQQ1,0.00019142069312809318,SL019672,seq.17505.125
17509-6,HPD,P32754,-0.0031395332239058716,SL008852,seq.17509.6
17510-7,SRP14,P37108,0.0,SL013036,seq.17510.7
17511-10,RPP30,P78346,-0.0014806479166054865,SL020930,seq.17511.10
17512-2,NMI,Q13287,0.0,SL007402,seq.17512.2
17513-11,ANXA11,P50995,0.0,SL008121,seq.17513.11
17514-48,RAB21,Q9UL25,0.0,SL008443,seq.17514.48
17515-6,HSPA13,P48723,0.0,SL009344,seq.17515.6
17671-58,ING4,Q9UNL4,-0.0002992955286511615,SL019227,seq.17671.58
17672-184,CBLIF,P27352,0.000779394054642655,SL006288,seq.17672.184
17673-34,CA5B,Q9Y2D0,1.3168866015939004e-05,SL011748,seq.17673.34
17675-17,ACOT13,Q9NPJ3,2.0754582362913872e-05,SL019552,seq.17675.17
17676-13,TRIP10,Q15642,0.0,SL011229,seq.17676.13
17680-12,EPHB1,P54762,0.0,SL016438,seq.17680.12
17682-1,CD46,P15529,5.273023772497353e-05,SL002600,seq.17682.1
17683-2,COMMD9,Q9P000,-0.0004442494077926188,SL020090,seq.17683.2
17685-9,APOA4,P06727,0.0006048789820141711,SL005129,seq.17685.9
17686-27,TBCB,Q99426,-0.016741490044502177,SL008284,seq.17686.27
17691-1,TPP1,O14773,0.0,SL007957,seq.17691.1
17692-2,BTN3A3,O00478,0.0,SL006193,seq.17692.2
17693-2,SEPTIN6,Q14141,-0.001196738911156644,SL011221,seq.17693.2
17694-32,PSME2,Q9UL46,7.538727685358364e-05,SL010943,seq.17694.32
17696-1,TICAM2,Q86XR7,0.0,SL004508,seq.17696.1
17697-2,OVCA2,Q8WZ82,0.005680880083162954,SL021016,seq.17697.2
17698-15,WBP2,Q969T9,0.0,SL016498,seq.17698.15
17699-43,TIMELESS,Q9UNS1,-0.00020530697271330816,SL015589,seq.17699.43
17702-53,UGT1A1,P22309,-0.007847051547283,SL000606,seq.17702.53
17703-40,GMNN,O75496,-0.000568192687698512,SL013724,seq.17703.40
17704-74,HSPH1,Q92598,0.0002207309399983242,SL011275,seq.17704.74
17706-4,PPP1R1A,Q13522,-2.2481738173287958e-05,SL020934,seq.17706.4
17711-13,VAMP1,P23763,-0.024733923738197272,SL020917,seq.17711.13
17712-7,IDI1,Q13907,0.0012376920866576237,SL013082,seq.17712.7
17721-82,GAS7,O60861,0.0,SL004797,seq.17721.82
17722-5,FKBP4,Q02790,0.0,SL002795,seq.17722.5
17724-3,WWOX,Q9NZC7,-0.00031035493944177263,SL006762,seq.17724.3
17725-37,USH1C,Q9Y6N9,0.0,SL013885,seq.17725.37
17726-3,SAR1A,Q9NR31,0.014453205127773518,SL016526,seq.17726.3
17727-1,PTTG1,O95997,0.0,SL005062,seq.17727.1
17728-61,CHMP2A,O43633,0.0033882035088255015,SL008404,seq.17728.61
17729-20,UBE2S,Q16763,0.0,SL014981,seq.17729.20
17734-13,ENSA,O43768,0.0004622404350171167,SL010230,seq.17734.13
17735-130,GABARAP,O95166,0.0,SL020978,seq.17735.130
17736-105,APTX,Q7Z2E3,0.0,SL020973,seq.17736.105
17737-7,IVD,P26440,0.0009295965406061848,SL011185,seq.17737.7
17738-7,CRNN,Q9UBG3,-0.000840610494948495,SL015449,seq.17738.7
17739-1,HADH,Q16836,0.0003197927214705624,SL008218,seq.17739.1
17742-2,RRAS,P10301,0.0,SL008021,seq.17742.2
17743-14,UBE2A,P49459,0.0,SL013042,seq.17743.14
17744-31,RAB11A,P62491,0.0006668975872355479,SL016588,seq.17744.31
17746-77,FIS1,Q9Y3D6,0.0,SL010882,seq.17746.77
17747-45,TRAF1,Q13077,-0.0012739411522150576,SL007387,seq.17747.45
17748-21,TP53I3,Q53FA7,-2.6641950698952523e-05,SL008994,seq.17748.21
17750-8,RRM2,P31350,0.0,SL007192,seq.17750.8
17751-68,CRYBB1,P53674,0.0,SL020925,seq.17751.68
17752-24,ARG2,P78540,0.0059299712557041055,SL002641,seq.17752.24
17755-5,UGDH,O60701,-0.014041479743864046,SL008706,seq.17755.5
17756-69,DCTD,P32321,-0.0004251574802384223,SL020918,seq.17756.69
17757-86,CAB39,Q9Y376,0.0,SL006798,seq.17757.86
17758-79,DCXR,Q7Z4W1,0.0,SL009078,seq.17758.79
17760-128,WDR5,P61964,0.0,SL020928,seq.17760.128
17761-2,NUDT5,Q9UKK9,0.0,SL011310,seq.17761.2
17764-108,RHOC,P08134,0.0,SL007087,seq.17764.108
17765-3,SNUPN,O95149,0.0,SL020983,seq.17765.3
